gene,mean_score,max_score,n_links,is_deg,is_metabolic,is_trained,category
AL450468.1_distal,0.032908,0.329,25,FALSE,FALSE,FALSE,Background
AL450468.2_distal,0.12151,0.3919,40,FALSE,FALSE,FALSE,Background
CSF1_distal,0.0276857142857143,0.31,14,FALSE,FALSE,FALSE,Background
AHCYL1_distal,0.063446511627907,0.7974,43,FALSE,FALSE,FALSE,Background
LINC01397_distal,0.0926266666666667,0.3284,30,FALSE,FALSE,FALSE,Background
LINC02586_distal,0.0217647058823529,0.3624,17,FALSE,FALSE,FALSE,Background
LAMTOR5-AS1_distal,-0.033168,0.5526,75,FALSE,FALSE,FALSE,Background
KCNA10_distal,-0.0088892857142857,0.3305,28,FALSE,FALSE,FALSE,Background
KCNA2,0.0638282051282051,0.3962,39,FALSE,FALSE,FALSE,Background
KCNA2_distal,-0.0184936440677966,0.5605,236,FALSE,FALSE,FALSE,Background
AL365361.1_distal,-0.0493326086956522,0.5464,92,FALSE,FALSE,FALSE,Background
KCNA3_distal,0.02381875,0.5211,192,FALSE,FALSE,FALSE,Background
KCNA3,0.0729235294117647,0.6175,68,FALSE,FALSE,FALSE,Background
CD53_distal,0.0168226190476191,0.4823,84,FALSE,FALSE,FALSE,Background
LRIF1_distal,0.100485714285714,0.5026,14,FALSE,FALSE,FALSE,Background
DRAM2_distal;CEPT1_distal,0.061928125,0.5117,32,FALSE,FALSE,FALSE,Background
CEPT1_distal;DRAM2_distal,0.0564208333333334,0.3895,24,FALSE,FALSE,FALSE,Background
CEPT1;DRAM2,0.0801739130434783,0.4044,23,FALSE,FALSE,FALSE,Background
CEPT1_distal;AL355816.2,-0.0501208333333334,0.485,24,FALSE,FALSE,FALSE,Background
RBM15;RBM15-AS1,0.259025,0.2674,4,FALSE,FALSE,FALSE,Background
AL360270.3_distal;LRIF1,0.25375,0.2629,2,FALSE,FALSE,FALSE,Background
DENND2D_distal,-0.0338714285714286,0.4342,21,FALSE,FALSE,FALSE,Background
CHI3L2;DENND2D,-0.120227586206897,0.631,29,FALSE,FALSE,FALSE,Background
CHI3L2_distal;DENND2D_distal,0.1105,0.5122,23,FALSE,FALSE,FALSE,Background
CHI3L2_distal,0.0508197530864198,0.6276,81,FALSE,FALSE,FALSE,Background
PIFO,0.0148157894736842,0.5045,19,FALSE,FALSE,FALSE,Background
OVGP1_distal,0.00723846153846154,0.332,13,FALSE,FALSE,FALSE,Background
CHI3L2_distal;DENND2D,0.0801392857142858,0.5676,28,FALSE,FALSE,FALSE,Background
ADORA3_distal;TMIGD3_distal,0.0709341772151899,0.5671,79,FALSE,FALSE,FALSE,Background
INKA2;INKA2-AS1,0.0955545454545454,0.4984,11,FALSE,FALSE,FALSE,Background
TMIGD3;ADORA3,0.0760933333333333,0.4544,15,FALSE,FALSE,FALSE,Background
RAP1A_distal;LINC01160_distal,-0.118052272727273,0.4906,44,FALSE,FALSE,FALSE,Background
INKA2_distal,0.117689473684211,0.6212,19,FALSE,FALSE,FALSE,Background
CTTNBP2NL_distal,0.162139393939394,0.5954,33,FALSE,FALSE,FALSE,Background
WNT2B,0.0688621621621622,0.5054,37,FALSE,FALSE,FALSE,Background
RAP1A_distal,0.0263321428571428,0.5507,28,FALSE,FALSE,FALSE,Background
INKA2-AS1_distal;AL049557.1,0.2925,0.2925,1,FALSE,FALSE,FALSE,Background
AL445426.1_distal,-0.203925,0.4389,8,FALSE,FALSE,FALSE,Background
ST7L_distal,-0.0695090909090909,0.3197,22,FALSE,FALSE,FALSE,Background
CAPZA1,0.124407692307692,0.4839,13,TRUE,FALSE,FALSE,Other DEG
MOV10_distal;RHOC_distal;AL603832.1_distal,0.127477777777778,0.5531,9,FALSE,FALSE,FALSE,Background
PPM1J_distal,0.197944444444444,0.3385,9,FALSE,FALSE,FALSE,Background
WNT2B_distal,0.0864,0.2898,6,FALSE,FALSE,FALSE,Background
LINC01356_distal,0.114673076923077,0.4877,52,FALSE,FALSE,FALSE,Background
SLC16A1-AS1_distal,-0.06305,0.3749,10,FALSE,FALSE,FALSE,Background
AL390242.1_distal;SLC16A1-AS1_distal,0.00850555555555556,0.4758,18,FALSE,FALSE,FALSE,Background
SLC16A1-AS1_distal;LRIG2-DT_distal,0.0482730769230769,0.528,26,FALSE,FALSE,FALSE,Background
MAGI3,0.0606733333333333,0.3529,15,FALSE,FALSE,FALSE,Background
PHTF1_distal;MAGI3_distal,0.103187179487179,0.5583,39,FALSE,FALSE,FALSE,Background
LINC01356_distal;LINC01357_distal,0.18901,0.4653,10,FALSE,FALSE,FALSE,Background
SLC16A1-AS1_distal;AL390242.1_distal,-0.2715,-0.2715,1,FALSE,FALSE,FALSE,Background
LRIG2-DT_distal;SLC16A1-AS1_distal,0.148083333333333,0.358,12,FALSE,FALSE,FALSE,Background
LRIG2-DT;LRIG2,0.0117,0.3022,2,FALSE,FALSE,FALSE,Background
LRIG2_distal,0.138034375,0.5894,32,FALSE,FALSE,FALSE,Background
MAGI3_distal;PHTF1_distal,0.152446153846154,0.3919,13,FALSE,FALSE,FALSE,Background
PHTF1,0.111523076923077,0.3362,26,FALSE,FALSE,FALSE,Background
RSBN1_distal;PHTF1_distal,0.122409090909091,0.3814,11,FALSE,FALSE,FALSE,Background
AP4B1-AS1_distal;PTPN22,-0.0201422222222222,0.4259,45,FALSE,FALSE,FALSE,Background
DCLRE1B;AP4B1,0.158041666666667,0.3845,12,FALSE,FALSE,FALSE,Background
AL121999.1_distal,0.1036,0.5828,38,FALSE,FALSE,FALSE,Background
HIPK1;HIPK1-AS1,-0.122676923076923,0.3618,13,FALSE,FALSE,FALSE,Background
HIPK1_distal,0.0576603448275862,0.5222,58,FALSE,FALSE,FALSE,Background
AL591742.2_distal,0.11379756097561,0.6242,41,FALSE,FALSE,FALSE,Background
SYT6_distal,0.0520472222222222,0.5842,72,FALSE,FALSE,FALSE,Background
TRIM33,-0.0113923076923077,0.5193,13,FALSE,FALSE,FALSE,Background
CSDE1_distal,0.26,0.295,3,FALSE,FALSE,FALSE,Background
TSPAN2_distal,-0.0443170212765957,0.57,47,FALSE,FALSE,FALSE,Background
TSHB_distal;TSPAN2_distal,0.188905263157895,0.3947,19,FALSE,FALSE,FALSE,Background
TSPAN2,-0.261428571428571,0.3804,21,FALSE,FALSE,FALSE,Background
LINC01765,-0.30708,-0.1848,15,FALSE,FALSE,FALSE,Background
LINC01765_distal,0.385033333333333,0.6608,36,FALSE,FALSE,FALSE,Background
NGF-AS1_distal;NGF_distal,0.222771428571429,0.3108,7,FALSE,FALSE,FALSE,Background
AL512638.3_distal,0.2187875,0.3445,8,FALSE,FALSE,FALSE,Background
CASQ2_distal,0.21213503649635,0.7292,137,FALSE,FALSE,FALSE,Background
NHLH2_distal,0.092865566037736,0.6796,212,FALSE,FALSE,FALSE,Background
SLC22A15,-0.00343775510204084,0.6847,98,TRUE,FALSE,FALSE,Other DEG
SLC22A15_distal,0.0272514285714286,0.5622,70,FALSE,FALSE,FALSE,Background
VANGL1,0.2814,0.3522,3,FALSE,FALSE,FALSE,Background
SLC22A15_distal;AL365318.1_distal,0.0273913043478261,0.352,23,FALSE,FALSE,FALSE,Background
MAB21L3_distal,0.123821621621622,0.4409,37,FALSE,FALSE,FALSE,Background
LINC01779_distal,0.051624347826087,0.553,115,FALSE,FALSE,FALSE,Background
AL355538.1_distal,0.132331944444444,0.6481,72,FALSE,FALSE,FALSE,Background
ATP1A1_distal,0.0414703389830509,0.6427,118,FALSE,FALSE,FALSE,Background
ATP1A1-AS1,-0.0388042553191489,0.5433,47,FALSE,FALSE,FALSE,Background
AL136376.1_distal;LINC01762_distal,0.0321,0.2848,5,FALSE,FALSE,FALSE,Background
AL390066.1_distal;AL390066.2_distal,0.110936842105263,0.4059,38,FALSE,FALSE,FALSE,Background
AL390066.1_distal,0.037624,0.6594,75,FALSE,FALSE,FALSE,Background
CD58_distal;AL390066.1_distal,0.0259455882352941,0.6274,68,FALSE,FALSE,FALSE,Background
CD58_distal,0.00522500000000001,0.4612,84,FALSE,FALSE,FALSE,Background
CD58,-0.0933387755102041,0.6379,49,TRUE,FALSE,FALSE,Other DEG
ATP1A1_distal;ATP1A1-AS1_distal,0.334714285714286,0.4289,7,FALSE,FALSE,FALSE,Background
CD58_distal;IGSF3_distal,-0.0789369565217391,0.4518,46,FALSE,FALSE,FALSE,Background
IGSF3_distal;CD58_distal,0.022575,0.3552,12,FALSE,FALSE,FALSE,Background
IGSF3,-0.137141666666667,0.3924,24,FALSE,FALSE,FALSE,Background
CD2_distal,0.227452027027027,0.6413,296,FALSE,FALSE,FALSE,Background
CD2,0.295889393939394,0.7243,66,FALSE,FALSE,FALSE,Background
AL157904.1_distal,0.104024324324324,0.5668,37,FALSE,FALSE,FALSE,Background
PTGFRN_distal,0.19871875,0.5177,32,FALSE,FALSE,FALSE,Background
PTGFRN_distal;CD101_distal,0.178731578947368,0.5582,19,FALSE,FALSE,FALSE,Background
CD101_distal,-0.225306896551724,0.6236,58,FALSE,FALSE,FALSE,Background
CD101,-0.1848,0.5194,29,TRUE,FALSE,FALSE,Other DEG
TTF2,0.184078571428571,0.4512,14,FALSE,FALSE,FALSE,Background
TRIM45,-0.289638888888889,0.5489,18,FALSE,FALSE,FALSE,Background
AL358072.1_distal,0.24,0.4533,19,FALSE,FALSE,FALSE,Background
MAN1A2,0.305730434782609,0.5694,23,FALSE,FALSE,FALSE,Background
AL157902.1_distal,0.326052,0.5605,25,FALSE,FALSE,FALSE,Background
TENT5C;AL157902.1,0.32665,0.6434,14,FALSE,FALSE,FALSE,Background
AL445231.1_distal,-0.0280714285714286,0.2528,7,FALSE,FALSE,FALSE,Background
TENT5C_distal,0.206149206349206,0.6196,63,FALSE,FALSE,FALSE,Background
LINC00622_distal,0.30501779661017,0.5565,118,FALSE,FALSE,FALSE,Background
ZNF697_distal,0.367744444444445,0.6236,18,FALSE,FALSE,FALSE,Background
ZNF697;PHGDH,0.317935714285714,0.6966,14,FALSE,FALSE,FALSE,Background
REG4_distal,0.187933333333333,0.4836,3,FALSE,FALSE,FALSE,Background
WARS2-AS1;WARS2,-0.296842857142857,-0.2116,14,FALSE,FALSE,FALSE,Background
HSD3B1_distal,0.289388235294118,0.4263,17,FALSE,FALSE,FALSE,Background
PHGDH_distal,0.305638461538462,0.4733,13,FALSE,FALSE,FALSE,Background
ADAM30_distal,0.275686666666667,0.518,15,FALSE,FALSE,FALSE,Background
ADAM30_distal;NOTCH2_distal,0.28345,0.3474,4,FALSE,FALSE,FALSE,Background
NOTCH2_distal,0.0887823529411765,0.5433,17,FALSE,FALSE,FALSE,Background
AC245008.1_distal,0.126233333333333,0.3477,6,FALSE,FALSE,FALSE,Background
AC253572.2_distal,-0.1244375,0.4948,16,FALSE,FALSE,FALSE,Background
SEC22B_distal,0.3272,0.3272,1,FALSE,FALSE,FALSE,Background
LINC00623_distal,-0.107953333333333,0.4414,15,FALSE,FALSE,FALSE,Background
FCGR1B_distal,0.188444444444444,0.4563,27,FALSE,FALSE,FALSE,Background
AC244453.2_distal;FCGR1B_distal;AC244453.3_distal,0.15895,0.3474,4,FALSE,FALSE,FALSE,Background
FCGR1B_distal;AC244453.2_distal;AC244453.3_distal,0.136866666666667,0.4339,6,FALSE,FALSE,FALSE,Background
SRGAP2C_distal;LINC02798_distal;SRGAP2-AS1_distal,0.109066666666667,0.4727,6,FALSE,FALSE,FALSE,Background
LINC02798_distal;SRGAP2-AS1_distal,0.196,0.196,1,FALSE,FALSE,FALSE,Background
AC246785.3_distal,0.157181818181818,0.4499,11,FALSE,FALSE,FALSE,Background
AC246680.1_distal,-0.275614285714286,-0.2384,7,FALSE,FALSE,FALSE,Background
AC246785.3,0.143842857142857,0.4635,14,FALSE,FALSE,FALSE,Background
NBPF15,0.189347368421053,0.5262,19,FALSE,FALSE,FALSE,Background
PPIAL4F_distal,-0.00172142857142854,0.4994,28,FALSE,FALSE,FALSE,Background
NBPF15_distal,0.1208,0.5099,9,FALSE,FALSE,FALSE,Background
FAM72D_distal,-0.13286,0.4819,15,FALSE,FALSE,FALSE,Background
PPIAL4D_distal,0.1392625,0.367,16,FALSE,FALSE,FALSE,Background
PDZK1_distal,0.330977777777778,0.6456,9,FALSE,FALSE,FALSE,Background
PDZK1,0.17548,0.3628,5,FALSE,FALSE,FALSE,Background
CD160_distal,0.36135,0.4985,6,FALSE,FALSE,FALSE,Background
CD160,0.147157142857143,0.6918,7,FALSE,FALSE,FALSE,Background
AC245014.1,0.153768421052632,0.3404,19,FALSE,FALSE,FALSE,Background
NBPF20_distal,0.123573333333333,0.3971,15,FALSE,FALSE,FALSE,Background
RNF115;POLR3C,0.2695,0.2695,1,FALSE,FALSE,FALSE,Background
LIX1L,0.117038095238095,0.3736,21,TRUE,FALSE,FALSE,Other DEG
PIAS3,-0.0296333333333333,0.2982,6,FALSE,FALSE,FALSE,Background
ANKRD34A;POLR3GL;AC243547.2_distal,0.0246888888888889,0.366,9,FALSE,FALSE,FALSE,Background
AC243547.2_distal;ANKRD34A_distal,0.0804,0.2924,3,FALSE,FALSE,FALSE,Background
ANKRD34A_distal;AC243547.2_distal,-0.0068,0.3264,4,FALSE,FALSE,FALSE,Background
POLR3GL_distal,-0.00294444444444445,0.4368,9,FALSE,FALSE,FALSE,Background
TXNIP_distal,-0.0126323529411765,0.6111,34,FALSE,FALSE,FALSE,Background
AC239860.4_distal,0.0237888888888889,0.2907,9,FALSE,FALSE,FALSE,Background
HJV,-0.1151625,0.3441,8,FALSE,FALSE,FALSE,Background
AC245014.3,-0.14973,0.4947,20,FALSE,FALSE,FALSE,Background
ANKRD35,-0.2759,-0.2624,2,FALSE,FALSE,FALSE,Background
HJV_distal,-0.0994666666666667,0.3488,3,FALSE,FALSE,FALSE,Background
AC244394.2_distal,0.278809090909091,0.454,11,FALSE,FALSE,FALSE,Background
AC242426.2_distal;FMO5_distal,-0.120533333333333,0.2448,3,FALSE,FALSE,FALSE,Background
LINC00624_distal,0.156118181818182,0.4817,22,FALSE,FALSE,FALSE,Background
BCL9,0.199018604651163,0.727,43,FALSE,FALSE,FALSE,Background
BCL9_distal,0.150108,0.5768,50,FALSE,FALSE,FALSE,Background
ACP6_distal;BCL9_distal,0.2041,0.3336,7,FALSE,FALSE,FALSE,Background
ACP6_distal,-0.0197333333333333,0.6004,33,FALSE,FALSE,FALSE,Background
ACP6,0.0821035714285714,0.3895,28,FALSE,FALSE,FALSE,Background
AC241644.1_distal,0.0458636363636364,0.2981,11,FALSE,FALSE,FALSE,Background
LINC02804_distal,-0.0569307692307692,0.3062,13,FALSE,FALSE,FALSE,Background
AC239809.3_distal,0.189575,0.314,8,FALSE,FALSE,FALSE,Background
LINC01138_distal;AC245100.1_distal,-0.0686739130434783,0.5848,23,FALSE,FALSE,FALSE,Background
AC245100.1_distal;LINC01138_distal,-0.109358333333333,0.4936,12,FALSE,FALSE,FALSE,Background
AC245100.6_distal;LINC01138_distal,0.169123529411765,0.5037,17,FALSE,FALSE,FALSE,Background
LINC01138_distal;AC245100.6_distal,0.11155,0.3909,10,FALSE,FALSE,FALSE,Background
LINC01138_distal,0.0191416666666667,0.4173,12,FALSE,FALSE,FALSE,Background
GJA5_distal,-0.0983333333333333,0.2483,3,FALSE,FALSE,FALSE,Background
GPR89B,-0.06408,0.3238,10,FALSE,FALSE,FALSE,Background
AC245297.3_distal,0.129558823529412,0.3852,17,FALSE,FALSE,FALSE,Background
FCGR1A_distal,0.175926666666667,0.4793,45,FALSE,FALSE,FALSE,Background
FCGR1A_distal;HIST2H2BF_distal;AC243772.2_distal,0.1568875,0.2902,16,FALSE,FALSE,FALSE,Background
HIST2H2BF_distal;AC243772.2,-0.17385,0.3802,34,FALSE,FALSE,FALSE,Background
HIST2H2AC;HIST2H2BE,-0.168440816326531,0.3952,49,FALSE,FALSE,FALSE,Background
HIST2H2AB;BOLA1,-0.181683720930233,0.4124,43,FALSE,FALSE,FALSE,Background
SF3B4,-0.221064285714286,0.4535,56,TRUE,FALSE,FALSE,Other DEG
MTMR11_distal;SF3B4_distal,0.219615254237288,0.5974,59,FALSE,FALSE,FALSE,Background
HIST2H2BE_distal,-0.109139534883721,0.4375,43,FALSE,FALSE,FALSE,Background
MTMR11_distal;OTUD7B_distal,0.214993442622951,0.6758,61,FALSE,FALSE,FALSE,Background
OTUD7B_distal,0.184588679245283,0.5743,53,FALSE,FALSE,FALSE,Background
HIST2H2BF,-0.1406,0.3565,30,FALSE,FALSE,FALSE,Background
HIST2H2AA4,-0.17386,0.2726,10,FALSE,FALSE,FALSE,Background
VPS45_distal;AC244033.2_distal,0.165284615384615,0.492,104,FALSE,FALSE,FALSE,Background
VPS45_distal,0.0282262295081967,0.5886,122,FALSE,FALSE,FALSE,Background
VPS45;AC244033.2,-0.18225625,0.3092,16,FALSE,FALSE,FALSE,Background
PLEKHO1_distal,0.0367631578947368,0.6017,190,FALSE,FALSE,FALSE,Background
AC242988.2_distal,0.119492508143323,0.6749,307,FALSE,FALSE,FALSE,Background
ANP32E,-0.137745454545455,0.3526,77,TRUE,FALSE,FALSE,Other DEG
CIART,-0.128645283018868,0.5802,53,FALSE,FALSE,FALSE,Background
PRPF3_distal,0.160196721311475,0.7944,61,FALSE,FALSE,FALSE,Background
RPRD2,-0.164190909090909,0.563,88,TRUE,FALSE,FALSE,Other DEG
RPRD2_distal,0.170837931034483,0.3902,29,FALSE,FALSE,FALSE,Background
ADAMTSL4;AL356356.1_distal,0.134183653846154,0.7394,104,FALSE,FALSE,FALSE,Background
PRPF3,-0.153485714285714,0.1972,7,FALSE,FALSE,FALSE,Background
ADAMTSL4_distal;ADAMTSL4-AS1,0.167172727272727,0.3507,11,FALSE,FALSE,FALSE,Background
ADAMTSL4-AS1_distal,-0.119538775510204,0.574,49,FALSE,FALSE,FALSE,Background
MCL1_distal,-0.080016,0.3871,25,FALSE,FALSE,FALSE,Background
MCL1,0.132304819277108,0.7513,83,FALSE,FALSE,FALSE,Background
ENSA_distal,0.0957324324324324,0.6872,148,FALSE,FALSE,FALSE,Background
GOLPH3L,-0.139064516129032,0.6301,62,TRUE,FALSE,FALSE,Other DEG
SV2A,-0.0491733333333333,0.3137,15,FALSE,FALSE,FALSE,Background
CTSS_distal,0.13917265625,0.534,128,FALSE,FALSE,FALSE,Background
CTSK_distal,0.0807966101694915,0.624,177,FALSE,FALSE,FALSE,Background
ARNT_distal,0.00813809523809524,0.5323,84,FALSE,FALSE,FALSE,Background
CERS2_distal,0.026474358974359,0.4685,39,FALSE,FALSE,FALSE,Background
MINDY1_distal,0.0380983050847458,0.5626,59,FALSE,FALSE,FALSE,Background
CTSK_distal;ARNT_distal,0.0510208333333333,0.426,48,FALSE,FALSE,FALSE,Background
AL590133.1_distal;CERS2,0.0142897959183673,0.4918,49,FALSE,FALSE,FALSE,Background
MINDY1,0.0955945945945946,0.3704,37,FALSE,FALSE,FALSE,Background
C1orf56_distal;BNIPL_distal,0.0423829268292683,0.4795,41,FALSE,FALSE,FALSE,Background
CTSS,0.173770909090909,0.7312,55,TRUE,FALSE,FALSE,Other DEG
C1orf56;BNIPL_distal,-0.120135714285714,0.3444,28,FALSE,FALSE,FALSE,Background
CDC42SE1_distal;MLLT11,-0.0484805555555556,0.3482,36,FALSE,FALSE,FALSE,Background
CDC42SE1;MLLT11_distal,-0.119893939393939,0.3762,33,FALSE,FALSE,FALSE,Background
ARNT,0.0367714285714286,0.3652,35,TRUE,FALSE,FALSE,Other DEG
C1orf56_distal,-0.111933333333333,0.3192,21,FALSE,FALSE,FALSE,Background
PIP5K1A_distal,0.1972,0.1972,1,FALSE,FALSE,FALSE,Background
ZNF687-AS1_distal,0.130847474747475,0.6726,99,FALSE,FALSE,FALSE,Background
PI4KB_distal,0.144365517241379,0.6376,58,FALSE,FALSE,FALSE,Background
CTXND2_distal,0.0234,0.4091,7,FALSE,FALSE,FALSE,Background
SEMA6C_distal;AL592424.1,-0.161526315789474,0.4879,38,FALSE,FALSE,FALSE,Background
TNFAIP8L2,-0.1452,0.266,6,TRUE,FALSE,FALSE,Other DEG
VPS72,-0.171093617021277,0.4512,47,FALSE,FALSE,FALSE,Background
PIP5K1A_distal;PSMD4_distal,0.129115,0.3089,20,FALSE,FALSE,FALSE,Background
PSMB4,-0.029698,0.3501,50,TRUE,FALSE,FALSE,Other DEG
POGZ_distal,-0.107524,0.3061,25,FALSE,FALSE,FALSE,Background
CGN,-0.148330357142857,0.6257,56,FALSE,FALSE,FALSE,Background
AL365436.2_distal;TUFT1_distal,0.177871428571429,0.2313,7,FALSE,FALSE,FALSE,Background
SNX27_distal,0.185373333333333,0.3042,30,FALSE,FALSE,FALSE,Background
SNX27;AL391335.1_distal,0.28192,0.3367,10,FALSE,FALSE,FALSE,Background
SNX27_distal;AL391335.1_distal,0.142563583815029,0.5496,173,FALSE,FALSE,FALSE,Background
MRPL9;OAZ3;AL589765.4_distal,-0.09415,0.401,34,FALSE,FALSE,FALSE,Background
TDRKH;TDRKH-AS1,-0.179005555555556,0.4696,36,FALSE,FALSE,FALSE,Background
ZNF687_distal;PI4KB_distal,0.3078,0.4919,4,FALSE,FALSE,FALSE,Background
TUFT1_distal;AL365436.2_distal,0.282016666666667,0.3837,12,FALSE,FALSE,FALSE,Background
LINGO4_distal;RORC_distal,0.0588235294117647,0.6372,34,FALSE,FALSE,FALSE,Background
RORC_distal,0.138153191489362,0.5327,47,FALSE,FALSE,FALSE,Background
RORC,0.171796428571429,0.5077,28,FALSE,FALSE,FALSE,Background
C2CD4D_distal,-0.129713793103448,0.5227,58,FALSE,FALSE,FALSE,Background
SNX27_distal;AL589765.1_distal,0.186125806451613,0.4275,62,FALSE,FALSE,FALSE,Background
AL589765.1_distal;SNX27_distal,0.2425,0.3677,9,FALSE,FALSE,FALSE,Background
THEM5_distal,0.213355555555556,0.4634,27,FALSE,FALSE,FALSE,Background
THEM4_distal;AL450992.2_distal,-0.155696774193548,0.7152,31,FALSE,FALSE,FALSE,Background
THEM4_distal,-0.1319,0.6359,29,FALSE,FALSE,FALSE,Background
RIIAD1_distal,0.22694,0.3268,10,FALSE,FALSE,FALSE,Background
AL450992.3_distal,0.345432051282051,0.6375,78,FALSE,FALSE,FALSE,Background
AL450992.3,0.346732558139535,0.629,43,FALSE,FALSE,FALSE,Background
THEM5_distal;C2CD4D-AS1_distal,0.2324,0.2324,1,FALSE,FALSE,FALSE,Background
S100A10_distal,0.306964,0.582,25,FALSE,FALSE,FALSE,Background
S100A10,0.168011428571429,0.5531,35,TRUE,FALSE,FALSE,Other DEG
AL450992.1_distal,0.381545454545455,0.5185,11,FALSE,FALSE,FALSE,Background
AL450992.1_distal;S100A11,0.44337,0.5818,10,FALSE,FALSE,FALSE,Background
CRCT1_distal,0.27803125,0.3745,16,FALSE,FALSE,FALSE,Background
PRR9_distal,0.196108771929825,0.4872,114,FALSE,FALSE,FALSE,Background
S100A9_distal,0.109897849462366,0.4901,93,FALSE,FALSE,FALSE,Background
S100A9,0.108036734693878,0.6388,98,TRUE,FALSE,FALSE,Other DEG
S100A12_distal,0.0723344827586207,0.486,87,FALSE,FALSE,FALSE,Background
S100A12,0.08657375,0.5933,80,FALSE,FALSE,FALSE,Background
S100A8_distal,0.0555828947368421,0.6386,76,FALSE,FALSE,FALSE,Background
S100A8,0.0581817073170732,0.5807,82,TRUE,FALSE,FALSE,Other DEG
BX470102.1_distal,0.0919605405405405,0.4737,185,FALSE,FALSE,FALSE,Background
S100A6,-0.0215371428571429,0.5485,70,TRUE,FALSE,FALSE,Other DEG
PGLYRP4_distal,0.108916326530612,0.461,49,FALSE,FALSE,FALSE,Background
S100A13_distal,0.0692767857142857,0.4619,56,FALSE,FALSE,FALSE,Background
S100A2,0.0513029411764706,0.6459,68,FALSE,FALSE,FALSE,Background
PGLYRP4,0.154455555555556,0.3417,9,FALSE,FALSE,FALSE,Background
S100A4,0.0391247933884298,0.5865,121,TRUE,FALSE,FALSE,Other DEG
CHTOP_distal,0.119330555555556,0.3875,36,FALSE,FALSE,FALSE,Background
SNAPIN_distal,0.0702333333333334,0.5405,78,FALSE,FALSE,FALSE,Background
INTS3_distal,0.0637464646464646,0.5589,99,FALSE,FALSE,FALSE,Background
INTS3_distal;SLC27A3,0.0633621212121212,0.5698,66,FALSE,FALSE,FALSE,Background
SLC27A3_distal,-0.0177528735632184,0.6981,87,FALSE,FALSE,FALSE,Background
SLC27A3_distal;GATAD2B_distal,-0.0258649122807018,0.5177,57,FALSE,FALSE,FALSE,Background
PGLYRP3_distal,0.1776,0.3049,15,FALSE,FALSE,FALSE,Background
ILF2,-0.0112780487804878,0.3832,41,FALSE,FALSE,FALSE,Background
GATAD2B_distal,-0.0304744186046512,0.4298,43,FALSE,FALSE,FALSE,Background
GATAD2B;AL358472.5,-0.0303384615384615,0.4707,52,FALSE,FALSE,FALSE,Background
DENND4B_distal,-0.0492,0.5634,62,FALSE,FALSE,FALSE,Background
S100A2_distal,0.054011320754717,0.4445,53,FALSE,FALSE,FALSE,Background
SLC27A3,0.0249677966101695,0.4657,59,FALSE,FALSE,FALSE,Background
S100A7A_distal,0.0743758620689655,0.3962,29,FALSE,FALSE,FALSE,Background
S100A7L2_distal,0.12064,0.2609,15,FALSE,FALSE,FALSE,Background
S100A7_distal,0.163215384615385,0.4021,13,FALSE,FALSE,FALSE,Background
NPR1_distal,0.000161538461538454,0.3857,26,FALSE,FALSE,FALSE,Background
INTS3,0.103716666666667,0.3106,24,TRUE,FALSE,FALSE,Other DEG
CRTC2,0.00259565217391305,0.3685,23,FALSE,FALSE,FALSE,Background
AL358472.2;JTB,-0.00649523809523809,0.4114,42,FALSE,FALSE,FALSE,Background
RPS27,-0.00107285714285716,0.6425,70,TRUE,FALSE,FALSE,Other DEG
NUP210L_distal,0.0748618320610687,0.4293,131,FALSE,FALSE,FALSE,Background
TPM3_distal;NUP210L_distal,0.04340125,0.657,80,FALSE,FALSE,FALSE,Background
TPM3,0.0239408695652174,0.5504,115,FALSE,FALSE,FALSE,Background
TPM3_distal,0.00739065420560747,0.4531,107,FALSE,FALSE,FALSE,Background
UBAP2L_distal;HAX1_distal,0.10073661971831,0.6748,71,FALSE,FALSE,FALSE,Background
BX470102.1,0.11862,0.348,10,FALSE,FALSE,FALSE,Background
BX470102.2_distal,0.0187409090909091,0.4914,22,FALSE,FALSE,FALSE,Background
AQP10_distal;ATP8B2,0.0057890243902439,0.5552,82,FALSE,FALSE,FALSE,Background
ATP8B2;AQP10_distal,-0.0451197183098591,0.4708,71,FALSE,FALSE,FALSE,Background
SLC39A1;CREB3L4,-0.138825,0.2504,12,FALSE,FALSE,FALSE,Background
ATP8B2_distal,0.0155317857142857,0.6004,280,FALSE,FALSE,FALSE,Background
IL6R_distal,0.0626395348837209,0.5657,129,FALSE,FALSE,FALSE,Background
IL6R_distal;AL162591.2_distal,0.0324493273542601,0.6216,223,FALSE,FALSE,FALSE,Background
AL162591.2_distal;SHE_distal,0.0371304347826087,0.4852,46,FALSE,FALSE,FALSE,Background
IL6R-AS1_distal;IL6R,0.10192037037037,0.4659,54,FALSE,FALSE,FALSE,Background
IL6R-AS1_distal;IL6R_distal,0.0960215053763442,0.4916,93,FALSE,FALSE,FALSE,Background
IL6R_distal;IL6R-AS1_distal,0.0574151515151515,0.6046,165,FALSE,FALSE,FALSE,Background
AL162591.2_distal;IL6R_distal,0.0295037974683544,0.4993,79,FALSE,FALSE,FALSE,Background
ADAR_distal,0.0141410714285714,0.543,56,FALSE,FALSE,FALSE,Background
IL6R_distal;IL6R-AS1,0.0968270270270271,0.3721,37,FALSE,FALSE,FALSE,Background
ADAR,0.0423036363636364,0.5892,110,FALSE,FALSE,FALSE,Background
