p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type
1.1125369292557e-308,1.90969457595093,0.249,0.055,1.11253697636995e-308,ITGAM,Monocyte
1.11253692925682e-308,2.09493348710631,0.238,0.052,1.1125370014861e-308,DPYSL2,Monocyte
1.1125369292676e-308,1.6563461094311,0.357,0.116,1.1125372433663e-308,MFSD1,Monocyte
1.11253692928004e-308,1.75250995940658,0.277,0.07,1.11253752263797e-308,NUDT16,Monocyte
1.11253692933425e-308,1.20119029204983,0.666,0.43,1.11253873942411e-308,PRELID1,Monocyte
1.11253692967164e-308,1.09761763085574,0.491,0.195,1.11254631167262e-308,PLEK,Monocyte
1.1125369302666e-308,2.31984987473087,0.221,0.044,1.11255966492773e-308,CARS2,Monocyte
1.11253693308673e-308,2.41760830244855,0.218,0.043,1.11262295992915e-308,AMPD2,Monocyte
1.11253763588364e-308,-0.545332664905246,0.897,0.954,1.1283965338103e-308,RPL37A,Monocyte
1.11253819903503e-308,3.69326637489622,0.124,0.009,1.14103590359758e-308,PTGS2,Monocyte
1.11254256239984e-308,-0.707954967202059,0.844,0.9,1.23896726338814e-308,RPL17,Monocyte
1.112581371448e-308,0.681677268171183,0.889,0.826,2.10999754038034e-308,MYL6,Monocyte
1.11281350476791e-308,1.64918019715858,0.335,0.104,1.24149216865308e-307,SMAP2,Monocyte
1.11283592541243e-308,0.872604024896073,0.448,0.162,1.34213395776669e-307,CTSH,Monocyte
1.1134504486703e-308,1.34000309065694,0.402,0.144,4.10060595766389e-307,EFHD2,Monocyte
1.13349162039248e-308,-0.909894662199881,0.706,0.831,9.40614175841858e-306,HINT1,Monocyte
1.19936087364435e-308,2.77122624014202,0.174,0.026,3.89735321581185e-305,BCL6,Monocyte
6.50362301270921e-308,2.08471841419495,0.241,0.055,1.45967314897245e-303,BACH1,Monocyte
7.21065059819058e-308,2.29025001569549,0.204,0.038,1.6183584202579e-303,TET2,Monocyte
2.82712687838251e-307,1.84111482997243,0.287,0.078,6.3452035658417e-303,STAT2,Monocyte
3.00937288965449e-307,3.18858675510912,0.129,0.011,6.75423651354054e-303,GAB2,Monocyte
1.44076276932894e-306,0.983924058697795,0.761,0.577,3.23364795948186e-302,SERP1,Monocyte
2.41560807391408e-306,2.81300233327607,0.164,0.023,5.42159076109275e-302,DAPK1,Monocyte
5.56666435913799e-306,-3.46012664990574,0.05,0.326,1.24938214876493e-301,GZMM,Monocyte
1.33213804197475e-305,2.27944673913609,0.219,0.046,2.98985062140812e-301,ICAM1,Monocyte
1.94741026382193e-305,1.83941868203632,0.262,0.064,4.37076759612194e-301,GK,Monocyte
2.05642321256076e-305,1.78337039699247,0.22,0.045,4.61543625827138e-301,F13A1,Monocyte
2.25152760944068e-305,1.67829457145627,0.463,0.206,5.05332856662867e-301,IFI6,Monocyte
8.44446678740768e-303,2.65650087507036,0.158,0.021,1.89527612576578e-298,GABBR1,Monocyte
1.33140906294188e-302,1.26448529635883,0.437,0.17,2.98821450086675e-298,HLA-DRB5,Monocyte
1.63527354115235e-302,1.90285523879735,0.236,0.053,3.67020793576233e-298,PIK3AP1,Monocyte
6.25285839368104e-302,-3.09334296455622,0.058,0.334,1.40339153787777e-297,CD3G,Monocyte
4.01955789554324e-301,1.41909863503597,0.469,0.196,9.02149574075725e-297,RHOB,Monocyte
5.14480706563707e-301,2.1741975095107,0.225,0.049,1.15470049781158e-296,NBPF14,Monocyte
7.28526745476836e-301,1.77092697987797,0.304,0.09,1.63510542754821e-296,PARP14,Monocyte
1.21076626477035e-300,3.19291187424796,0.143,0.016,2.71744380465056e-296,ENTPD1,Monocyte
3.86517249305026e-300,3.45678427461099,0.135,0.014,8.674993143402e-296,CHST15,Monocyte
9.15286670516513e-299,3.73561409998303,0.117,0.008,2.05426940330726e-294,CEBPA,Monocyte
1.48842052246162e-298,-3.24674632472806,0.054,0.325,3.34061102061287e-294,FCMR,Monocyte
6.47647499448917e-298,1.21359891206336,0.38,0.128,1.45358004776315e-293,TMEM176B,Monocyte
9.32653522863924e-298,2.5226494447452,0.176,0.029,2.09324756671579e-293,GNB4,Monocyte
9.94014662393724e-298,-0.586584455156993,0.877,0.931,2.23096650827647e-293,RPL9,Monocyte
1.46230231022373e-297,1.24375533498996,0.685,0.502,3.28199130506615e-293,PSME2,Monocyte
4.62538999918414e-297,1.44500512055059,0.581,0.36,1.03812253141689e-292,ATP6V0C,Monocyte
3.92408097020757e-296,1.8486630221625,0.284,0.079,8.80720732953387e-292,MYO9B,Monocyte
1.61711777801677e-295,-0.647930699199709,0.936,0.959,3.62945914098083e-291,RPS14,Monocyte
3.95191752280029e-295,1.85364142715074,0.266,0.069,8.86968368817298e-291,SLC16A3,Monocyte
1.74600147906373e-294,2.93981415100603,0.16,0.023,3.91872571961064e-290,RP11-670E13.6,Monocyte
7.56253081295974e-294,2.25344024370471,0.206,0.042,1.69733441566068e-289,PFKFB3,Monocyte
1.0376606936583e-293,0.960776486870811,0.733,0.531,2.32892566084669e-289,CLIC1,Monocyte
2.12310306678319e-293,-0.580053022334738,0.88,0.921,4.76509252308819e-289,RPL24,Monocyte
3.03693161485659e-292,2.31074097931694,0.173,0.028,6.81608931638412e-288,METRNL,Monocyte
5.3707634562547e-292,-2.5349098299545,0.107,0.388,1.2054141501218e-287,IL7R,Monocyte
1.90139282186636e-291,4.58490543457092,0.105,0.006,4.26748604939686e-287,SECTM1,Monocyte
1.2140904133448e-290,2.83432384208459,0.146,0.018,2.72490452371106e-286,ALDH3B1,Monocyte
2.66386399187274e-290,3.13128708434961,0.129,0.012,5.97877634335917e-286,SORT1,Monocyte
2.70329661993682e-290,-2.461870667138,0.104,0.381,6.0672789337862e-286,TSTD1,Monocyte
8.91428185894989e-290,-3.04289763197065,0.056,0.322,2.00072142042271e-285,SPOCK2,Monocyte
9.90089009273193e-290,1.59403090465467,0.232,0.053,2.22215577241275e-285,GSN,Monocyte
2.73632405874155e-289,3.34463529658231,0.128,0.012,6.14140571743954e-285,QPCT,Monocyte
5.84562322749951e-289,1.33228944540972,0.499,0.235,1.31199167717999e-284,EVI2B,Monocyte
1.68465459087152e-288,1.91147783685639,0.3,0.091,3.78103876375204e-284,PER1,Monocyte
1.72607704871048e-288,2.47349703200542,0.177,0.03,3.8740073281258e-284,SLC2A6,Monocyte
4.09947786533234e-288,1.50430612549068,0.339,0.111,9.20086812095191e-284,CD4,Monocyte
5.73644818245901e-288,-0.640708990953774,0.951,0.971,1.2874884300711e-283,RPL32,Monocyte
1.39138453993289e-287,1.32380106045406,0.394,0.149,3.12282346142537e-283,IRF7,Monocyte
2.28948621902152e-287,1.55325462810728,0.32,0.101,5.1385228699719e-283,SKAP2,Monocyte
3.19095506414289e-287,0.913379010248896,0.791,0.592,7.1617795459623e-283,ZFP36,Monocyte
7.95880025138628e-287,2.54830056382331,0.183,0.033,1.78627312842114e-282,OTUD1,Monocyte
1.88110024530929e-286,1.37497483767915,0.508,0.247,4.22194139057217e-282,RNH1,Monocyte
2.85431355671514e-286,2.58652654429515,0.214,0.047,6.40622134669146e-282,CH17-373J23.1,Monocyte
3.98938756495185e-286,0.907988590459237,0.776,0.638,8.95378145077794e-282,RHOA,Monocyte
7.58038815113731e-286,1.50561113864175,0.402,0.154,1.70134231664126e-281,NINJ1,Monocyte
1.10300457919824e-285,1.12737328701462,0.628,0.369,2.47558347755253e-281,ARPC5,Monocyte
1.08608298035044e-284,1.19063808965066,0.561,0.286,2.43760464109852e-280,GLRX,Monocyte
1.80866294829394e-284,1.45544898707248,0.392,0.146,4.05936312115093e-280,PARVG,Monocyte
1.56245590740306e-282,4.13182195683353,0.102,0.005,3.50677603857542e-278,JDP2,Monocyte
2.57279981088076e-282,1.36285699076539,0.407,0.156,5.77439189554078e-278,TPP1,Monocyte
4.91925315048893e-282,1.9369226024193,0.248,0.063,1.10407717709573e-277,NBPF26,Monocyte
8.07819217091223e-282,1.19475151077884,0.348,0.116,1.81306945083954e-277,CD83,Monocyte
5.25618915171486e-279,2.60873321796908,0.171,0.029,1.17969909321088e-274,UNC93B1,Monocyte
2.02562308094702e-278,-0.498695407165227,0.927,0.954,4.54630844287748e-274,RPL36,Monocyte
4.16131079709488e-277,-1.0007710652333,0.621,0.742,9.33964595299975e-273,NPM1,Monocyte
5.22854170527941e-277,-2.91112861140396,0.063,0.324,1.17349390033291e-272,CD2,Monocyte
1.29022463782639e-276,2.80691060347621,0.15,0.021,2.89578017713756e-272,TCF7L2,Monocyte
1.61340213810809e-276,1.77664727461746,0.292,0.089,3.62111975876979e-272,HEBP1,Monocyte
5.98464449244423e-276,2.08105016904953,0.243,0.063,1.34319360988418e-271,MID1IP1,Monocyte
5.71608976884649e-274,2.87264961538472,0.136,0.016,1.28291918771991e-269,NACC2,Monocyte
6.2487620887684e-274,-0.507114588645121,0.943,0.969,1.40247216320318e-269,RPL37,Monocyte
6.11886050533486e-273,-0.769304294691104,0.889,0.913,1.37331705181736e-268,RPS10,Monocyte
8.78288642059859e-273,1.05662437638294,0.678,0.417,1.97123102823915e-268,ANXA1,Monocyte
1.81196305655923e-272,-0.675824324818769,0.925,0.956,4.06676988414154e-268,RPS3A,Monocyte
3.07245383244719e-272,1.51920087124313,0.27,0.075,6.89581538154447e-268,LAT2,Monocyte
3.95856825186147e-272,1.82497537160463,0.322,0.107,8.88461058447788e-268,IER5,Monocyte
2.47787168960555e-270,-0.840890106945997,0.846,0.879,5.56133522015069e-266,RPLP0,Monocyte
1.0354793868868e-269,-3.0510351424984,0.054,0.308,2.32402993592874e-265,RHOH,Monocyte
1.74249455300226e-269,1.45386115488088,0.403,0.164,3.91085477475828e-265,GBP2,Monocyte
1.86390115087487e-269,0.476090757792162,0.928,0.923,4.18333974302355e-265,ATP5E,Monocyte
3.17664722857919e-269,3.12381122592003,0.12,0.012,7.12966703982314e-265,HPSE,Monocyte
4.98613084505838e-269,2.26255957193462,0.183,0.035,1.1190872068649e-264,FGD2,Monocyte
6.53289093647489e-268,3.32125500365437,0.131,0.015,1.46624204178242e-263,RARA-AS1,Monocyte
1.98201419826228e-267,2.65998823947756,0.147,0.021,4.44843266657986e-263,DENND1A,Monocyte
3.09261743639181e-267,1.23154944046788,0.471,0.21,6.94107057423779e-263,CMTM6,Monocyte
4.49430477123343e-267,1.30120381694144,0.497,0.237,1.00870176285563e-262,ZFAND5,Monocyte
5.71872796412462e-267,2.72436405407688,0.149,0.022,1.28351130426813e-262,MYOF,Monocyte
2.33869985413583e-266,1.27083714970998,0.445,0.191,5.24897795262247e-262,BNIP3L,Monocyte
3.5608281067816e-266,3.08514281152829,0.128,0.015,7.99192260286063e-262,RAB3D,Monocyte
1.40679282882505e-265,-0.589051615198581,0.926,0.95,3.15740582501493e-261,RPL35A,Monocyte
2.62723822770792e-265,1.89191148025734,0.282,0.086,5.89657347826765e-261,RARA,Monocyte
1.52894702764632e-264,1.56122920570476,0.32,0.107,3.4315687088494e-260,NAPRT,Monocyte
2.18955001239956e-264,1.19592073225793,0.419,0.169,4.91422604782957e-260,MAP3K8,Monocyte
2.98354169792698e-264,-2.8343436206517,0.056,0.307,6.69626098682731e-260,LBH,Monocyte
3.53757347824054e-264,1.62832060516448,0.292,0.091,7.93972991456307e-260,FOSL2,Monocyte
4.01541092844341e-264,1.55809735992282,0.251,0.067,9.01218828779839e-260,RBM47,Monocyte
2.02203543730981e-263,1.93531547657548,0.207,0.047,4.53825633549813e-259,CCNY,Monocyte
2.36749494333956e-263,-2.38531471675946,0.057,0.311,5.3136056508313e-259,ZAP70,Monocyte
3.99749103432496e-263,1.441562788727,0.425,0.177,8.97196887743893e-259,HIF1A,Monocyte
7.16119907149178e-263,-3.12058806033929,0.042,0.288,1.60725951960561e-258,SKAP1,Monocyte
1.11219416812315e-262,0.813138267527038,0.471,0.197,2.49620859093559e-258,HLA-DQA1,Monocyte
1.44653916205501e-262,2.08267470551487,0.165,0.029,3.24661249531628e-258,C10orf11,Monocyte
2.23411243968585e-262,2.49387538409664,0.179,0.035,5.01424195963091e-258,BCL3,Monocyte
1.21836913976969e-261,2.47019109881661,0.158,0.026,2.7345076972991e-257,SULF2,Monocyte
3.0242793957823e-261,-1.98722453523079,0.099,0.362,6.78769267589379e-257,LAT,Monocyte
5.08834321635824e-261,1.79476847808216,0.237,0.062,1.14202775147944e-256,GNAQ,Monocyte
1.33186402082937e-260,-0.541540334332456,0.938,0.966,2.98923560834945e-256,TPT1,Monocyte
4.14496286026985e-258,0.668477297896104,0.689,0.431,9.30295464358965e-254,CSTB,Monocyte
5.47524667945877e-258,1.18835720020111,0.215,0.05,1.22886436473773e-253,RGS18,Monocyte
1.15165934516575e-257,1.78365554681522,0.27,0.08,2.58478423429001e-253,ANKRD13D,Monocyte
1.57125136925008e-257,2.76099644320308,0.128,0.015,3.52651657314489e-253,MS4A4A,Monocyte
2.30756600072912e-257,2.17803508954439,0.2,0.045,5.17910113203643e-253,ABCA1,Monocyte
4.1267426426093e-257,1.57707466085142,0.281,0.086,9.26206118707231e-253,YBX3,Monocyte
1.41224469695018e-256,1.51498757732318,0.309,0.102,3.16964199783498e-252,MANBA,Monocyte
1.80808944753955e-255,1.20511164109061,0.438,0.186,4.05807595605778e-251,TMEM167A,Monocyte
1.06677718880423e-254,1.32706439630013,0.294,0.092,2.39427472255222e-250,CD300A,Monocyte
2.94467259234601e-254,0.922154929152844,0.702,0.465,6.60902316626139e-250,FYB,Monocyte
3.81727071262885e-253,1.54344308543046,0.309,0.104,8.56748238742419e-249,GPCPD1,Monocyte
3.97967595651805e-253,-0.582074757058213,0.932,0.961,8.9319847168091e-249,RPL19,Monocyte
4.6150136500044e-253,2.33092606980082,0.15,0.024,1.03579366360699e-248,IL13RA1,Monocyte
5.03473250592657e-253,1.64378461075914,0.263,0.078,1.12999536363016e-248,OAS1,Monocyte
1.46237975771901e-252,2.35801423954182,0.154,0.025,3.28216512822454e-248,ARRB1,Monocyte
2.835908943758e-252,-2.66790007085061,0.058,0.303,6.36491403337046e-248,LINC00861,Monocyte
1.75789256016941e-251,3.28790253777482,0.107,0.009,3.94541406204422e-247,PLPPR2,Monocyte
9.46957303933331e-251,0.92001912306586,0.72,0.508,2.12535097294797e-246,LAMTOR4,Monocyte
1.69964652756727e-250,2.2747768766251,0.171,0.033,3.81468666647198e-246,MAP3K3,Monocyte
9.78238897395605e-250,3.19487326092656,0.123,0.015,2.1955593813147e-245,CXorf21,Monocyte
1.18575372569715e-249,-1.49792237246023,0.34,0.555,2.66130566195467e-245,AES,Monocyte
1.33207142108495e-249,3.84319043293027,0.115,0.012,2.98970109748306e-245,TNNT1,Monocyte
1.5067916085371e-249,1.84392461618777,0.238,0.065,3.38184308620067e-245,SPTLC2,Monocyte
9.68247334379838e-249,1.31936147815099,0.361,0.137,2.17313431728211e-244,CAPNS1,Monocyte
2.25385602546773e-247,1.00569059285389,0.756,0.546,5.05855446355977e-243,NFKBIA,Monocyte
2.25869056012249e-246,2.52387242363111,0.141,0.021,5.06940509313892e-242,PRKACA,Monocyte
5.76528258392182e-246,-1.31196109385264,0.557,0.676,1.29396002313541e-241,CD52,Monocyte
2.78786449918935e-245,3.47333648151964,0.105,0.009,6.25708308198057e-241,ZDHHC1,Monocyte
3.87949090856866e-245,-0.575480297794237,0.932,0.954,8.70712939519151e-241,RPL18A,Monocyte
3.93192571416811e-245,2.73697320359722,0.108,0.01,8.82481407287891e-241,CATSPER1,Monocyte
5.24825090887709e-244,2.40600873789757,0.155,0.027,1.17791743398837e-239,CYFIP1,Monocyte
6.86521620670106e-243,-2.36331156014544,0.082,0.329,1.54082912543199e-238,C12orf75,Monocyte
1.19555751154902e-242,2.62008779758822,0.126,0.016,2.68330927892062e-238,DOCK5,Monocyte
2.16936116063738e-242,1.49599539997821,0.352,0.136,4.86891418893454e-238,TRMT1,Monocyte
6.51512595701231e-242,2.1630393930554,0.189,0.042,1.46225486979184e-237,ADAM15,Monocyte
1.42315488023504e-241,1.26970335999125,0.27,0.082,3.19412881319952e-237,MSRB1,Monocyte
3.1847191333538e-241,1.55674889705024,0.295,0.099,7.14778362289927e-237,HIST2H2AA4,Monocyte
2.1344197451992e-240,1.69548068796667,0.23,0.063,4.79049167612508e-236,UBE2R2,Monocyte
6.55719294485727e-240,1.5142000124847,0.303,0.103,1.47169638454377e-235,MYD88,Monocyte
5.81774298470002e-238,2.0477415116319,0.188,0.043,1.30573423548607e-233,MBOAT7,Monocyte
1.0104398101272e-237,2.27828877600953,0.163,0.031,2.2678311098495e-233,IFIT3,Monocyte
2.33212146092216e-236,1.55437750651008,0.329,0.122,5.23421340689369e-232,PLEC,Monocyte
4.7083031870225e-236,2.26519978193988,0.16,0.03,1.05673156729533e-231,ARHGAP26,Monocyte
8.53186336374822e-236,1.4175956209088,0.364,0.147,1.91489141335965e-231,HACD4,Monocyte
2.22498988454352e-234,1.11595059724246,0.57,0.317,4.99376729686948e-230,AHNAK,Monocyte
3.32347362895626e-234,1.59047841498704,0.253,0.076,7.45920421282942e-230,PICALM,Monocyte
5.0525511752277e-234,-3.49046375604557,0.053,0.281,1.1339945857681e-229,CTSW,Monocyte
1.93406323084749e-233,-0.713733392125374,0.936,0.953,4.34081151531411e-229,RPL30,Monocyte
5.3943627622012e-233,2.74187285348898,0.116,0.014,1.21071077834844e-228,P2RX7,Monocyte
8.49233665974139e-233,0.952347770918145,0.635,0.398,1.90602003991236e-228,LCP1,Monocyte
2.02089104879504e-232,1.10094765461327,0.53,0.279,4.53568786991558e-228,IQGAP1,Monocyte
2.06242939158812e-232,-0.467217625377438,0.892,0.947,4.62891652648038e-228,RPL41,Monocyte
2.09340744824597e-232,1.36117542374668,0.447,0.215,4.69844367684326e-228,MYADM,Monocyte
1.04877343482327e-230,2.63932292926318,0.193,0.048,2.35386709711735e-226,G0S2,Monocyte
1.23274024640409e-230,-0.97533132936014,0.566,0.706,2.76676220902933e-226,CIRBP,Monocyte
2.12233633588975e-230,2.39429764857339,0.15,0.027,4.76337167227096e-226,TNFAIP8L2,Monocyte
2.60080432714254e-230,1.88660528771335,0.145,0.025,5.83724523183872e-226,EPB41L3,Monocyte
3.53837085024053e-230,3.2101997575557,0.106,0.011,7.94151953627984e-226,ARHGEF10L,Monocyte
4.56777055411586e-230,1.08478967702228,0.531,0.283,1.02519042316576e-225,CAST,Monocyte
3.61179581550084e-229,1.39368480440383,0.263,0.081,8.10631452831008e-225,NRGN,Monocyte
6.10130255027582e-229,3.4623420983769,0.108,0.012,1.36937634438391e-224,SMARCD3,Monocyte
2.20107642567954e-228,1.84192037827281,0.213,0.057,4.94009592979517e-224,MBD2,Monocyte
2.05445636359353e-227,2.14994613059056,0.171,0.037,4.61102186244932e-223,GM2A,Monocyte
2.38001068796523e-227,1.22214831140318,0.456,0.217,5.34169598806916e-223,ADGRE5,Monocyte
1.81685230525084e-226,-0.499156430479602,0.952,0.968,4.07774331390499e-222,RPL34,Monocyte
2.10135907191384e-226,1.22260847307034,0.401,0.173,4.71629030100341e-222,DOCK8,Monocyte
7.02844256709508e-225,1.61406952355049,0.306,0.112,1.57746364975882e-220,C20orf27,Monocyte
8.74776830458277e-225,-0.569190107029219,0.886,0.919,1.96334911828056e-220,RPL7A,Monocyte
1.73648225868395e-224,-2.49657191662976,0.056,0.282,3.89736078139025e-220,ABLIM1,Monocyte
1.45969011214107e-223,2.7371944209665,0.131,0.021,3.27612848768941e-219,OSM,Monocyte
2.3727020282921e-223,3.06329001668558,0.108,0.012,5.3252924322988e-219,SPECC1,Monocyte
3.34700128377191e-223,2.8279347895368,0.116,0.015,7.51200968129768e-219,GNA15,Monocyte
3.61851564734968e-222,1.67918121974432,0.187,0.044,8.12139651891162e-218,BTK,Monocyte
5.42522284577549e-222,1.63968937080953,0.236,0.07,1.21763701550585e-217,RNPEP,Monocyte
6.37434651410408e-222,-0.680217979488201,0.75,0.832,1.43065833162552e-217,TOMM7,Monocyte
7.0324161759791e-222,0.94177176095958,0.622,0.368,1.57835548653675e-217,NOP10,Monocyte
2.23583550374436e-221,-0.714334996349284,0.688,0.823,5.01810920460385e-217,RPS20,Monocyte
8.97602240938581e-221,0.83696174082049,0.681,0.455,2.01457846956255e-216,PKM,Monocyte
1.07290467700435e-220,1.39347562779113,0.341,0.134,2.40802725706857e-216,DPYD,Monocyte
1.55582670965424e-219,1.72262883733863,0.205,0.054,3.49189746714797e-215,PPP1R9B,Monocyte
2.08217411357143e-218,1.37892610077211,0.329,0.127,4.67323158049972e-214,EPSTI1,Monocyte
8.12705618020294e-218,0.958584015649096,0.634,0.394,1.82403648908475e-213,RNASET2,Monocyte
1.49389417886477e-217,1.58669421662026,0.255,0.082,3.3528960950441e-213,HOTAIRM1,Monocyte
1.91609462936455e-217,1.38299296989786,0.377,0.162,4.3004827861458e-213,STX10,Monocyte
9.86848449604133e-217,1.47036829857565,0.295,0.106,2.21488266029152e-212,MTHFD2,Monocyte
1.29258430138981e-216,1.84698695588168,0.207,0.056,2.90107620603928e-212,ATF5,Monocyte
4.3922441198579e-216,2.13498123717646,0.164,0.036,9.85795270260908e-212,DENND3,Monocyte
7.45122876144612e-215,-0.414056717486083,0.924,0.955,1.67235378321897e-210,RPL26,Monocyte
2.55603559796344e-214,1.79670667048296,0.187,0.046,5.73676629606914e-210,SNX27,Monocyte
5.92255354659696e-214,2.64704939210368,0.111,0.014,1.32925791799822e-209,KIAA0513,Monocyte
7.52375359810119e-214,2.10555239391747,0.222,0.066,1.68863125755783e-209,RP11-386I14.4,Monocyte
8.73437611037503e-214,1.9998347968434,0.175,0.041,1.96034337421257e-209,DSE,Monocyte
1.62369374336388e-213,-3.57957029038058,0.064,0.278,3.64421823760589e-209,CST7,Monocyte
4.63897879613747e-213,1.49837178956898,0.282,0.1,1.04117240100509e-208,ZNF106,Monocyte
7.96515289161847e-213,1.64961112427059,0.224,0.065,1.78769891499485e-208,PLCB2,Monocyte
1.28351787818634e-209,1.18570497413694,0.236,0.071,2.88072752580142e-205,IRF8,Monocyte
3.16682768563377e-209,1.89669202623927,0.154,0.032,7.10762805763643e-205,TTYH3,Monocyte
1.15717781272809e-208,-3.15912611172822,0.04,0.245,2.59716988288692e-204,AC006129.2,Monocyte
1.17752886152493e-208,-2.97055265709023,0.041,0.249,2.64284577680656e-204,ITM2A,Monocyte
3.6982358168456e-208,1.70347404877325,0.221,0.065,8.30032046732827e-204,IFI44,Monocyte
1.13734186953904e-207,1.28327182022125,0.341,0.136,2.55265009199343e-203,RIN3,Monocyte
2.50000963980176e-207,-0.388246919882304,0.943,0.961,5.61102163557107e-203,RPS15,Monocyte
8.32762539943581e-207,0.964496626818504,0.671,0.454,1.86905224464937e-202,CD44,Monocyte
8.55971859728877e-207,2.33098098925102,0.131,0.022,1.92114324197549e-202,PLXNC1,Monocyte
1.12258192824774e-206,1.64909747524666,0.233,0.073,2.51952287975922e-202,PLIN3,Monocyte
2.0387038081545e-206,-0.516033826355535,0.89,0.933,4.57566682702196e-202,RPS7,Monocyte
2.73591391785364e-206,2.39857616723065,0.127,0.021,6.1404851972307e-202,FGD4,Monocyte
1.26220421442238e-205,-2.61612930655105,0.057,0.268,2.8328911388496e-201,TCF7,Monocyte
2.33886039921875e-205,2.55881128012138,0.12,0.019,5.24933828000657e-201,EVI5,Monocyte
4.3389308662059e-205,2.34814593215921,0.129,0.022,9.73829643611253e-201,IL15,Monocyte
1.62313234544951e-204,-1.02789498548388,0.372,0.584,3.64295823612689e-200,HMGN1,Monocyte
3.28568074788676e-204,2.45608268585969,0.127,0.021,7.37438187055704e-200,PPM1F,Monocyte
1.08057141166127e-203,1.3145268118306,0.414,0.2,2.42523447633256e-199,SOCS3,Monocyte
5.32324393385979e-203,-3.75802186701119,0.048,0.249,1.19474886851549e-198,GZMA,Monocyte
1.76638559925306e-202,1.54541415981976,0.217,0.064,3.96447583896357e-198,EVI2A,Monocyte
6.95960666371647e-202,2.35453382984394,0.152,0.033,1.56201411960453e-197,RNF144B,Monocyte
9.23067603375955e-202,2.21209245151697,0.149,0.031,2.07173292901699e-197,IFIT2,Monocyte
1.23397217074947e-201,1.99785912959014,0.166,0.038,2.76952714003011e-197,FKBP15,Monocyte
5.11154695137196e-201,2.19061298953447,0.177,0.045,1.14723559776592e-196,ABHD5,Monocyte
1.68730087658433e-200,1.06142374770233,0.48,0.248,3.78697808740588e-196,MTPN,Monocyte
1.80642151972652e-200,-0.490316187952161,0.839,0.904,4.0543324588742e-196,RPL27,Monocyte
1.11617659842601e-199,2.10010375742238,0.155,0.034,2.50514675750734e-195,TLE3,Monocyte
1.19673446777623e-199,-2.67467220663405,0.045,0.247,2.68595083947697e-195,CD6,Monocyte
2.27647633224861e-199,-1.84427640393742,0.181,0.398,5.10932348009877e-195,PRDX2,Monocyte
5.12520880332269e-199,1.28003257963096,0.263,0.091,1.15030186381774e-194,PTPN18,Monocyte
9.36988569617886e-199,1.0267989200169,0.455,0.224,2.10297714565038e-194,TGFB1,Monocyte
3.35425347241977e-198,-0.875715597479164,0.613,0.757,7.52828649349894e-194,UBB,Monocyte
3.56175683107436e-198,-0.688627609671913,0.766,0.831,7.99400703166329e-194,RPL4,Monocyte
7.95872487501822e-198,0.855353401268097,0.776,0.604,1.78625621094909e-193,KLF6,Monocyte
1.76912562713048e-197,1.32445540527722,0.347,0.147,3.97062555753164e-193,SRA1,Monocyte
1.79996835544634e-197,2.27062308502564,0.158,0.036,4.03984897696378e-193,DENND5A,Monocyte
2.82028515091935e-197,1.20656646248527,0.344,0.145,6.32984799272338e-193,RTN3,Monocyte
3.26909164855797e-197,-1.98409771290212,0.097,0.313,7.3371492960235e-193,SNRPN,Monocyte
6.58840002139895e-197,2.11335328191657,0.164,0.039,1.47870050080278e-192,ETS2,Monocyte
3.19226948458941e-196,-1.0525977659725,0.504,0.644,7.16472963121248e-192,GLTSCR2,Monocyte
9.61785370104645e-196,1.48982534011576,0.295,0.113,2.15863108466287e-191,GNG10,Monocyte
1.08497847801622e-194,2.5212387220014,0.116,0.019,2.4351256960596e-190,ARID3A,Monocyte
1.83668646883547e-194,1.70848002389459,0.198,0.056,4.12225911065433e-190,FAM46A,Monocyte
3.14672413365081e-194,-2.18514760149408,0.085,0.296,7.06250764556589e-190,BIN1,Monocyte
3.77514532546074e-194,1.28389418240818,0.319,0.129,8.47293616846409e-190,OGFR,Monocyte
3.79164742975806e-194,-1.17644805863057,0.561,0.644,8.50997349134899e-190,EEF1G,Monocyte
9.07366584056896e-194,2.14513791740754,0.147,0.031,2.0364935612573e-189,INPPL1,Monocyte
1.02721381617267e-193,1.63900511905971,0.179,0.046,2.30547868901794e-189,DUSP3,Monocyte
1.08463050259565e-193,2.02875634095115,0.175,0.045,2.43434470002568e-189,CKAP4,Monocyte
3.40249726697898e-193,0.965130327250489,0.486,0.257,7.63656486600763e-189,STAT1,Monocyte
